gymId,location,address,city,state,zipcode,phoneNumber,gymType,website,pool,groupFitness,onlineEnrollment,notes,latitude,longitude,domainId,cardio,strength,aquatic,specialty,personalFitnessPlan,mindAndBody,distance,solrLocation
14050,Fit Republic - Salinas,1924 N Main St,Salinas,CA,93906,831-800-3623,co-ed,www.fitrepublic.com,False,True,False,,36.7192089,-121.6556274,0,True,True,False,False,False,False,5.605228424072266,"36.7192089,-121.6556274"
15221,Capitola Fitness,816 Bay Ave,Capitola,CA,95010,831-475-1500,coed,www.capitolafitness.com/,True,True,False,,36.9809648,-121.9553415,0,False,True,True,False,False,True,30.08245277404785,"36.9809648,-121.9553415"
16240,Fitness 19 ,1730 W Campbell Ave,Campbell,CA,95008,408-866-8855,coed,https://www.fitness19.com/,False,False,False,,37.2858945,-121.9804201,0,False,False,False,False,False,False,48.601375579833984,"37.2858945,-121.9804201"
16242,Fitness 19,1329 Blossom Hill Rd,San Jose,CA,95118,408-445-3310,coed,https://www.fitness19.com/,False,False,False,,37.2462076,-121.8865156,0,False,False,False,False,False,False,44.025978088378906,"37.2462076,-121.8865156"
16843,Toadal Fitness,113 Lincoln St,Santa Cruz,CA,95060,831-423-3764,coed,https://www.toadalfitness.com/,False,False,False,,36.9725707,-122.0264173,0,False,False,False,False,False,False,32.39149475097656,"36.9725707,-122.0264173"
16844,Toadal Fitness II,1200 17th ave Unit 108,Santa Cruz,CA,95062,831-464-3764,coed,https://www.toadalfitness.com/,False,False,False,,36.9713026,-121.9843911,0,False,False,False,False,False,False,36.87517166137695,"36.9713026,-121.9843911"
16845,Toadal Fitness III,3004 Mission St.,Santa Cruz,CA,95060,831-466-3764,coed,https://www.toadalfitness.com/,False,False,False,,36.9599898,-122.0597991,0,False,False,False,False,False,False,37.199710845947266,"36.9599898,-122.0597991"
16846,Toadal Fitness SV,269 Mount Hermon Road,Scotts Valley,CA,95066,831-430-9200,coed,https://www.toadalfitness.com/,False,False,False,,37.0478104,-122.0337277,0,False,False,False,False,False,False,42.6343994140625,"37.0478104,-122.0337277"
16847,Cabrillo Fitness Club,6200 Soquel Dr.,Aptos,CA,95003,831-464-3764,coed,https://www.cabrillofitness.com/,True,False,False,,36.9899903,-121.9328051,0,False,False,False,False,False,False,37.68498992919922,"36.9899903,-121.9328051"
11551,24 Hour Fitness,375A North Capitol Avenue,San Jose,CA,95133,408-923-2639,co-ed,www.24hourfitness.com,False,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.371834,-121.8450012,0,True,True,True,True,True,True,46.33955764770508,"37.371834,-121.8450012"
11957,Curves,2069 Grant Road,Los Altos,CA,94024,650-386-6708,women,www.curves.com/locations,False,False,False,,37.3419517,-122.072866,0,False,False,False,False,False,False,49.167598724365234,"37.3419517,-122.072866"
13945,Anytime Fitness ,2718 Homestead Rd.,Santa Clara,CA,95050,408-244-2884,co-ed,www.anytimefitness.com/gyms/2980/santa-clara-ca-95050/,False,False,False,,37.3390652,-121.9743014,0,False,False,False,False,False,False,49.7188835144043,"37.3390652,-121.9743014"
16241,Fitness 19,3000 Story Rd,San Jose,CA,95127,408-272-1919,coed,https://www.fitness19.com/,False,False,False,,37.3550542,-121.8207251,0,False,False,False,False,False,False,47.96636199951172,"37.3550542,-121.8207251"
10602,Snap Fitness,955 Fremont Ave,Los Altos,CA,94024,650-948-5500,co-ed,www.snapfitness.com/gyms,False,True,False,,37.3534976,-122.0882848,0,True,True,False,False,True,False,46.5503044128418,"37.3534976,-122.0882848"
11492,24 Hour Fitness,550 Showers Drive,Mountain View,CA,94040,650-941-2268,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.4014376,-122.1078494,0,True,True,True,True,True,True,49.96096420288086,"37.4014376,-122.1078494"
11541,24 Hour Fitness,301 Jacklin Road,Milpitas,CA,95035,408-586-0524,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.4464325,-121.9035243,0,True,True,True,True,True,True,48.552921295166016,"37.4464325,-121.9035243"
11542,24 Hour Fitness,719 East Calaveras Blvd,Milpitas,CA,95035,408-856-1961,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.4335924,-121.8939313,0,True,True,True,True,True,True,47.557655334472656,"37.4335924,-121.8939313"
13947,Fit Republic - Milpitas,1000 Jacklin Rd,Milpitas,CA,95035,408-610-3395,co-ed,www.fitrepublic.com,False,True,False,,37.4468625,-121.8924605,0,True,True,False,False,False,False,48.42192840576172,"37.4468625,-121.8924605"
10111,Fitness 19,263 Lake Merced Blvd,Daly City,CA,94015,650-757-1919,co-ed,www.fitness19.com,False,False,False,,37.7000467,-122.4841175,0,False,False,False,False,False,False,4.1828837394714355,"37.7000467,-122.4841175"
10113,Fitness 19,7 S El Camino Real,San Mateo,CA,94403,650-212-1919,co-ed,www.fitness19.com,False,False,False,,37.5422734,-122.3033036,0,False,False,False,False,False,False,11.659979820251465,"37.5422734,-122.3033036"
10114,In-Shape,120 W. American Canyon Road,American Canyon,CA,94503,707-644-4110,co-ed,www.inshape.com,False,True,False,,38.1659996,-122.262204,0,True,True,False,True,True,True,33.925498962402344,"38.1659996,-122.262204"
10115,In-Shape,180 Griffith Lane,Brentwood,CA,94513,925-513-8700,co-ed,www.inshape.com,True,True,False,,37.924497,-121.7049468,0,True,True,True,True,True,True,41.737632751464844,"37.924497,-121.7049468"
10116,Fitness 19,4115 Concord Blvd,Concord,CA,94519,925-521-1919,co-ed,www.fitness19.com,False,False,False,,37.9778552,-121.9930483,0,False,False,False,False,False,False,30.230026245117188,"37.9778552,-121.9930483"
10117,In-Shape,5294 Clayton Road,Concord ,CA,94521,925-602-5600,co-ed,www.inshape.com,True,True,False,,37.9535706,-121.9617208,0,True,True,True,True,True,True,30.501934051513672,"37.9535706,-121.9617208"
10118,Fitness 19,101 Town and Country Dr,Danville,CA,94526,925-743-3919,co-ed,www.fitness19.com,False,False,False,,37.8140628,-121.9986927,0,False,False,False,False,False,False,24.024097442626953,"37.8140628,-121.9986927"
10120,Fitness 19,26905 Mission Blvd,Hayward,CA,94544,510-583-1919,co-ed,www.fitness19.com,False,False,False,,37.6453886,-122.0625171,0,False,False,False,False,False,False,19.182706832885742,"37.6453886,-122.0625171"
10121,Fitness 19,1456 Railroad Ave,Livermore,CA,94550,925-263-9219,co-ed,www.fitness19.com,False,False,False,,37.6803866,-121.7793961,0,False,False,False,False,False,False,34.427852630615234,"37.6803866,-121.7793961"
10122,In-Shape,4300 Delta Gateway Blvd.,Pittsburg,CA,94565,925-752-7010,co-ed,www.inshape.com,True,True,False,,38.0054508,-121.8399175,0,True,True,True,True,True,True,37.9788818359375,"38.0054508,-121.8399175"
10123,Fitness 19,7201 Regional St,Dublin,CA,94568,925-271-4248,co-ed,www.fitness19.com,False,False,False,,37.7052738,-121.9345597,0,False,False,False,False,False,False,25.959190368652344,"37.7052738,-121.9345597"
10124,Fitness 19,160 Market Pl,San Ramon,CA,94583,925-327-1919,co-ed,www.fitness19.com,False,False,False,,37.7636205,-121.9496698,0,False,False,False,False,False,False,25.62485122680664,"37.7636205,-121.9496698"
10125,In-Shape,125 Sunset Ave.,Suisun City,CA,94585,707-439-4004,co-ed,www.inshape.com,True,True,False,,38.2445918,-122.020256,0,True,True,True,True,True,True,43.84943389892578,"38.2445918,-122.020256"
10126,In-Shape,765 Sereno Drive,Vallejo,CA,94589,707-552-4653,co-ed,www.inshape.com,False,True,False,,38.1276365,-122.2533416,0,True,True,False,True,True,True,31.48302459716797,"38.1276365,-122.2533416"
10127,In-Shape,124 Lincoln Road East,Vallejo ,CA,94591,707-644-7788,co-ed,www.inshape.com,True,True,False,,38.0818247,-122.2329388,0,True,True,True,True,True,True,28.799758911132812,"38.0818247,-122.2329388"
10128,Fitness 19,1853 Ygnacio Valley Rd,Walnut Creek,CA,94598,925-935-1132,co-ed,www.fitness19.com,False,False,False,,37.9186448,-122.0381404,0,False,False,False,False,False,False,25.727237701416016,"37.9186448,-122.0381404"
10600,Snap Fitness,6403 Mission St,Daly City,CA,94014,650-993-8224,co-ed,www.snapfitness.com/gyms,False,True,False,,37.7048004,-122.4622575,0,True,True,False,False,True,False,3.117124557495117,"37.7048004,-122.4622575"
10601,Snap Fitness,20 Stone Pine Rd,Half Moon Bay,CA,94019,650-726-4600,co-ed,www.snapfitness.com/gyms,False,False,False,,37.4668086,-122.4282583,0,False,False,False,False,True,False,15.376385688781738,"37.4668086,-122.4282583"
10604,Snap Fitness,3209 Oak Knoll Dr,Redwood City,CA,94062,650-365-7627,co-ed,www.snapfitness.com/gyms,False,True,False,,37.4719483,-122.2596761,0,True,True,False,False,True,False,17.06869888305664,"37.4719483,-122.2596761"
10607,Snap Fitness,1232 W Hillsdale Blvd,San Mateo,CA,94403,650-393-5625,co-ed,www.snapfitness.com/gyms,False,True,False,,37.5330974,-122.3264017,0,True,True,False,False,True,False,11.66963005065918,"37.5330974,-122.3264017"
10608,Snap Fitness,6200 Center St,Clayton,CA,94517,925-693-0110,co-ed,www.snapfitness.com/gyms,False,False,False,,37.9404461,-121.9334065,0,False,False,False,False,True,False,31.240398406982422,"37.9404461,-121.9334065"
10614,Snap Fitness,1533A Palos Verdes Mall,Walnut Creek,CA,94597,925-938-8006,co-ed,www.snapfitness.com/gyms,False,False,False,,37.9252382,-122.087972,0,False,False,False,False,True,False,23.954238891601562,"37.9252382,-122.087972"
11128,Snap Fitness,43480 Mission Blvd,Fremont,CA,94539,510-226-7627,co-ed,www.snapfitness.com/gyms,False,True,False,,37.5314351,-121.9195394,0,True,True,False,False,True,False,28.910036087036133,"37.5314351,-121.9195394"
11490,24 Hour Fitness,373 Gellert Blvd,Daly City,CA,94015,650-756-3303,co-ed,www.24hourfitness.com,False,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.6655111,-122.4687673,0,True,True,True,True,True,True,3.646998405456543,"37.6655111,-122.4687673"
11491,24 Hour Fitness,979 Broadway,Millbrae,CA,94030,650-651-1003,co-ed,www.24hourfitness.com,False,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.6048395,-122.3970484,0,True,True,True,True,True,True,5.839234828948975,"37.6048395,-122.3970484"
11493,24 Hour Fitness,2535 California Street,Mountain View,CA,94040,650-935-9064,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.4045382,-122.1077356,0,True,True,True,True,True,True,25.65296173095703,"37.4045382,-122.1077356"
11494,24 Hour Fitness,555 Oceana Blvd.,Pacifica,CA,94044,650-738-7824,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.6480796,-122.4907474,0,True,True,True,True,True,True,5.286458492279053,"37.6480796,-122.4907474"
11495,24 Hour Fitness,1050 Broadway St,Redwood City,CA,94063,650-480-5118,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.4867726,-122.2120248,0,True,True,True,True,True,True,17.638795852661133,"37.4867726,-122.2120248"
11496,24 Hour Fitness,1650 Industrial Road,San Carlos,CA,94070,650-595-3000,co-ed,www.24hourfitness.com,False,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.4993039,-122.2427783,0,True,True,True,True,True,True,15.944196701049805,"37.4993039,-122.2427783"
11500,24 Hour Fitness,1645 Bryant Street,San Francisco,CA,94103,415-437-4188,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7664586,-122.4105584,0,True,True,True,True,True,True,5.364633560180664,"37.7664586,-122.4105584"
11501,24 Hour Fitness,45 Montgomery Street,San Francisco,CA,94104,415-623-2424,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7898013,-122.4021638,0,True,True,True,True,True,True,6.9865288734436035,"37.7898013,-122.4021638"
11502,24 Hour Fitness,1200 Van Ness Avenue,San Francisco,CA,94109,415-776-2200,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7868401,-122.4215503,0,True,True,True,True,True,True,6.807116985321045,"37.7868401,-122.4215503"
11503,24 Hour Fitness,100 California Street,San Francisco,CA,94111,415-434-5080,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7934714,-122.3979638,0,True,True,True,True,True,True,7.255112648010254,"37.7934714,-122.3979638"
11504,24 Hour Fitness,1850 Ocean Avenue,San Francisco,CA,94112,415-334-1400,co-ed,www.24hourfitness.com,False,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7249921,-122.4613158,0,True,True,True,True,True,True,3.8003554344177246,"37.7249921,-122.4613158"
11505,24 Hour Fitness,2145 Market Street,San Francisco,CA,94114,415-864-0822,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7667747,-122.4297025,0,True,True,True,True,True,True,5.504016399383545,"37.7667747,-122.4297025"
11506,24 Hour Fitness,3800 24th Street,San Francisco,CA,94114,415-642-2424,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7517205,-122.4276658,0,True,True,True,True,True,True,4.464544296264648,"37.7517205,-122.4276658"
11507,24 Hour Fitness,3951 Alemany Blvd,San Francisco,CA,94132,650-985-2400,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7111186,-122.4679436,0,True,True,True,True,True,True,3.574755907058716,"37.7111186,-122.4679436"
11508,24 Hour Fitness,350 Bay Street,San Francisco,CA,94133,415-395-9595,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.8057503,-122.4128045,0,True,True,True,True,True,True,8.081461906433105,"37.8057503,-122.4128045"
11509,24 Hour Fitness,500 S. El Camino Real,San Mateo,CA,94402,650-343-7922,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.5612499,-122.3241106,0,True,True,True,True,True,True,9.962202072143555,"37.5612499,-122.3241106"
11510,24 Hour Fitness,93 Bovet Road,San Mateo,CA,94402,650-653-2046,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.5499884,-122.3159946,0,True,True,True,True,True,True,10.857837677001953,"37.5499884,-122.3159946"
10150,In-Shape,101 S. Tracy Blvd.,Tracy ,CA,95376,209-836-2504,co-ed,www.inshape.com,True,True,False,,37.7308887,-121.4348588,0,True,True,True,True,True,True,49.594970703125,"37.7308887,-121.4348588"
11511,24 Hour Fitness,140A Alamo Plaza,Alamo,CA,94507,925-362-1730,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.8499286,-122.0337514,0,True,True,True,True,True,True,27.34595489501953,"37.8499286,-122.0337514"
11512,24 Hour Fitness,2520 Somersville Road,Antioch,CA,94509,925-753-1553,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,38.0007673,-121.8410184,0,True,True,True,True,True,True,41.8937873840332,"38.0007673,-121.8410184"
11513,24 Hour Fitness,359 Sun Valley Mall Road,Concord,CA,94520,925-674-8412,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.9672259,-122.0621658,0,True,True,True,True,True,True,33.85853958129883,"37.9672259,-122.0621658"
11514,24 Hour Fitness,10636 San Pablo Avenue,El Cerrito,CA,94530,510-900-6279,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.9118208,-122.3088454,0,True,True,True,True,True,True,17.03757667541504,"37.9118208,-122.3088454"
11515,24 Hour Fitness,1519 Gateway Blvd.,Fairfield,CA,94533,707-421-7247,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,38.2628975,-122.0553106,0,True,True,True,True,True,True,44.923465728759766,"38.2628975,-122.0553106"
11516,24 Hour Fitness,35630 Fremont Boulevard,Fremont,CA,94536,510-608-6230,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.5676934,-122.0257898,0,True,True,True,True,True,True,24.59282684326172,"37.5676934,-122.0257898"
11517,24 Hour Fitness,39300 Paseo Padre Parkway,Fremont,CA,94538,510-795-6666,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.5524282,-121.9787852,0,True,True,True,True,True,True,27.37364959716797,"37.5524282,-121.9787852"
11518,24 Hour Fitness,4500 Auto Mall Parkway,Fremont,CA,94538,510-226-6900,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.5101028,-121.958876,0,True,True,True,True,True,True,30.912757873535156,"37.5101028,-121.958876"
11519,24 Hour Fitness,2480 Whipple Road,Hayward,CA,94544,510-404-0803,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.6070009,-122.0637901,0,True,True,True,True,True,True,23.373003005981445,"37.6070009,-122.0637901"
11520,24 Hour Fitness,24727 Amador Street,Hayward,CA,94544,510-264-3275,co-ed,www.24hourfitness.com,False,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.6536465,-122.0903217,0,True,True,True,True,True,True,21.429729461669922,"37.6536465,-122.0903217"
11521,24 Hour Fitness,771 Jackson Street,Hayward,CA,94544,510-727-6778,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.666805,-122.0817614,0,True,True,True,True,True,True,16.914098739624023,"37.666805,-122.0817614"
11522,24 Hour Fitness,2650 Kittyhawk Road,Livermore,CA,94551,925-447-4496,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.7005375,-121.8142712,0,True,True,True,True,True,True,31.489652633666992,"37.7005375,-121.8142712"
11523,24 Hour Fitness,3839 E. Castro Valley Blvd.,Castro Valley,CA,94552,510-733-6448,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,37.6953526,-122.0520701,0,True,True,True,True,True,True,19.5164852142334,"37.6953526,-122.0520701"
